CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,JoinDate,LastInteraction,Churn,InternetService,OnlineSecurity,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,Region,IncomeGroup,FeedbackScore,ComplaintRaised
CUST2299,Other,41.0,63.0,One year,100.59,511.33,Bank Transfer,2015-10-20,2023-06-27,Yes,Fiber Optic,N/A,maybe,unknown,Yes,Yes,South,richhh,good,1
CUST10862,Female,30.0,35.0,Two year,106.36,5134.75,Mailed Check,2020-07-10,2022-09-18,No,Fiber Optic,,,unknown,?,No,N/A,richhh,good,Yes
CUST2348,Male,62.0,19.0,Two year,108.28,7237.99,Mailed Check,2015-07-03,2023-11-10,No,DSL,N/A,maybe,No,?,corrupt,South,richhh,-1,1
CUST1660,Other,71.0,47.0,One year,95.3,6255.14,Bank Transfer,2017-12-07,2022-10-30,No,Satellite,,Yes,No,Yes,Yes,East,High,6,Yes
CUST6886,Other,43.0,32.0,Two year,79.48,7562.75,Credit Card,2017-03-09,2022-08-04,No,Fiber Optic,N/A,maybe,Yes,?,Yes,East,Medium,1,Yes
CUST2492,Female,66.0,60.0,Two year,110.52,4810.86,Electronic Check,2019-02-25,2023-12-04,No,??,,,unknown,No,Yes,N/A,50000,8,1
,,,,,,,,,,,,,,,,,,,,
CUST5589,Female,36.0,36.0,One year,38.94,2536.47,Bank Transfer,2021-04-21,2023-11-16,No,??,,No,No,Yes,Yes,East,50000,5,No
CUST9621,Female,31.0,39.0,Two year,75.22,428.03,Bank Transfer,2016-10-18,2023-05-30,No,Satellite,Yes,,unknown,Yes,Yes,North,High,6,1
CUST6154,Other,28.0,64.0,Two year,87.95,6990.57,Electronic Check,2018-12-17,2023-08-28,No,Satellite,No,,No,Yes,corrupt,East,Low,5,1
CUST3315,Male,75.0,20.0,One year,100.01,1925.61,Mailed Check,2020-09-21,2022-07-18,No,Satellite,,maybe,Yes,?,No,East,Medium,2,No
CUST10712,Other,76.0,15.0,Two year,92.98,3904.92,Electronic Check,2015-04-28,2023-10-12,No,None,Yes,maybe,unknown,Yes,Yes,East,High,2,No
CUST10674,Female,60.0,10.0,One year,114.86,5250.32,Mailed Check,2015-03-19,2022-06-29,No,Fiber Optic,N/A,maybe,unknown,No,No,North,50000,4,0
CUST8024,Female,58.0,10.0,Two year,37.02,1214.0,Bank Transfer,2015-11-25,2023-07-23,Yes,Fiber Optic,,maybe,No,?,No,East,richhh,10,No
CUST2085,Other,69.0,51.0,Month-to-month,119.29,7256.59,Credit Card,2015-07-12,2022-07-04,No,DSL,Yes,maybe,No,No,Yes,East,Medium,-1,1
CUST3524,Other,36.0,25.0,Month-to-month,41.75,7609.65,Electronic Check,2021-11-10,2022-07-18,No,??,Yes,Yes,Yes,No,Yes,West,richhh,3,0
CUST9290,Male,55.0,58.0,Month-to-month,87.24,2917.02,Electronic Check,2018-12-23,2023-08-10,No,Fiber Optic,N/A,Yes,No,No,Yes,South,Medium,99,Yes
CUST9822,Female,39.0,1.0,Month-to-month,24.29,688.04,Electronic Check,2016-10-11,2022-03-27,Yes,Satellite,,,unknown,Yes,Yes,East,Medium,3,No
CUST6374,Female,38.0,9.0,Two year,26.02,2196.16,Mailed Check,2020-03-12,2022-12-08,No,DSL,,,unknown,Yes,No,N/A,richhh,4,1
CUST4198,Male,58.0,58.0,Two year,47.59,6275.27,Bank Transfer,2017-08-19,2022-02-21,No,DSL,N/A,maybe,No,?,Yes,N/A,richhh,2,No
CUST6751,Other,55.0,46.0,Month-to-month,62.76,790.99,Bank Transfer,2017-01-24,2023-10-01,No,??,Yes,,Yes,No,corrupt,South,Low,7,Yes
CUST5008,Male,54.0,67.0,Two year,35.31,5399.55,Bank Transfer,2020-11-11,2022-02-10,No,Satellite,Yes,maybe,No,?,Yes,North,50000,5,No
CUST6717,Other,26.0,66.0,Month-to-month,111.03,6244.07,Mailed Check,2020-11-27,2023-03-27,No,Satellite,N/A,Yes,Yes,?,corrupt,South,Medium,4,0
CUST7657,Female,31.0,39.0,Month-to-month,72.21,4262.92,Bank Transfer,2020-01-31,2022-01-13,No,Fiber Optic,No,maybe,No,?,corrupt,South,richhh,1,1
CUST9504,Other,44.0,1.0,One year,46.63,3012.38,Mailed Check,2021-09-29,2022-02-15,No,Satellite,,,No,No,corrupt,West,High,9,No
CUST9326,Male,76.0,16.0,One year,53.68,419.69,Mailed Check,2016-05-03,2023-06-12,Yes,None,,No,Yes,Yes,corrupt,East,Medium,-1,Yes
CUST1067,Female,34.0,20.0,Month-to-month,57.79,3579.17,Credit Card,2019-06-24,2022-08-27,Yes,Satellite,,No,No,?,Yes,East,richhh,good,No
CUST9098,Other,55.0,33.0,Two year,37.29,7193.44,Electronic Check,2015-04-15,2022-05-03,No,DSL,,Yes,Yes,Yes,corrupt,East,Low,99,0
CUST1040,Male,31.0,62.0,Two year,90.78,6737.77,Credit Card,2016-05-13,2022-04-15,No,DSL,No,maybe,No,No,corrupt,South,50000,1,1
CUST3269,Female,19.0,45.0,Month-to-month,58.74,1496.44,Electronic Check,2021-06-02,2022-09-29,No,DSL,N/A,No,unknown,?,No,N/A,Low,4,0
CUST3381,Male,67.0,37.0,One year,92.14,5613.09,Mailed Check,2019-07-12,2023-09-24,No,??,Yes,,Yes,No,Yes,East,Low,2,Yes
CUST10733,Female,74.0,23.0,One year,51.92,6132.72,Credit Card,2018-09-12,2022-10-22,No,None,,maybe,unknown,No,Yes,North,richhh,5,No
CUST9931,Male,25.0,35.0,One year,75.86,2878.43,Credit Card,2020-02-24,2022-10-02,No,??,,Yes,No,?,No,East,50000,99,Yes
CUST5916,Other,58.0,55.0,One year,87.5,7969.11,Bank Transfer,2017-12-16,2023-10-30,No,DSL,N/A,No,No,?,corrupt,East,50000,-1,Yes
CUST6322,Male,41.0,22.0,Month-to-month,22.23,2607.89,Mailed Check,2017-03-27,2022-03-07,Yes,None,No,,No,Yes,No,East,richhh,6,No
CUST6773,Other,76.0,41.0,One year,73.22,6055.26,Credit Card,2019-03-30,2022-08-27,No,Satellite,N/A,,No,No,Yes,N/A,High,5,Yes
CUST7232,Other,31.0,6.0,Month-to-month,72.44,5224.53,Credit Card,2021-08-29,2022-03-14,No,None,N/A,Yes,Yes,Yes,Yes,North,Low,-1,No
CUST7963,Other,61.0,35.0,Two year,21.69,2661.7,Credit Card,2017-05-13,2023-09-25,No,DSL,,No,unknown,?,corrupt,East,High,4,0
CUST4447,Male,33.0,60.0,Month-to-month,28.43,4312.01,Mailed Check,2015-09-09,2022-05-12,Yes,None,No,No,unknown,Yes,corrupt,South,Low,2,1
CUST7816,Other,18.0,35.0,Month-to-month,59.14,5040.81,Electronic Check,2018-09-27,2023-01-08,No,Fiber Optic,N/A,,No,Yes,corrupt,South,50000,5,0
CUST3367,Female,26.0,51.0,Month-to-month,72.81,7749.62,Mailed Check,2019-10-08,2023-08-14,No,??,No,No,Yes,?,No,West,Low,9,1
CUST8396,Other,71.0,25.0,Month-to-month,68.91,6402.3,Mailed Check,2018-05-02,2022-06-28,No,Fiber Optic,,Yes,unknown,?,Yes,N/A,richhh,1,No
CUST9267,Male,27.0,44.0,One year,58.43,3163.5,Credit Card,2020-04-05,2023-12-04,No,Satellite,Yes,,No,Yes,corrupt,South,richhh,2,Yes
CUST3512,Other,58.0,39.0,Month-to-month,21.8,195.37,Electronic Check,2015-12-02,2022-04-19,No,Satellite,No,maybe,No,No,corrupt,N/A,richhh,7,1
CUST10717,Female,77.0,18.0,Month-to-month,28.59,7268.05,Bank Transfer,2020-05-04,2023-12-30,No,DSL,N/A,maybe,unknown,Yes,Yes,North,High,1,1
CUST3723,Female,29.0,35.0,Month-to-month,53.89,3413.21,Credit Card,2015-08-21,2022-11-09,No,Fiber Optic,,maybe,Yes,No,corrupt,South,Medium,9,0
CUST6948,Female,68.0,60.0,Two year,39.45,7479.54,Bank Transfer,2017-02-12,2023-07-14,No,??,No,Yes,Yes,No,Yes,N/A,High,9,0
CUST10280,Female,39.0,54.0,Two year,63.32,5604.97,Mailed Check,2015-03-03,2023-01-30,No,DSL,N/A,No,Yes,?,corrupt,South,Medium,4,No
CUST10174,Female,78.0,11.0,Two year,82.71,1424.15,Electronic Check,2018-10-25,2022-09-11,No,Fiber Optic,No,,No,Yes,Yes,East,Low,99,1
CUST2143,Female,31.0,0.0,One year,107.29,3463.84,Credit Card,2020-03-14,2023-02-15,No,None,,Yes,No,No,Yes,N/A,Medium,9,0
CUST10834,Female,69.0,22.0,Two year,55.33,2713.79,Bank Transfer,2020-09-12,2022-01-22,Yes,Satellite,No,maybe,No,?,Yes,East,50000,8,No
CUST8155,Other,47.0,45.0,Two year,99.19,6081.74,Credit Card,2018-12-13,2023-10-22,No,??,No,No,No,No,corrupt,North,50000,good,0
CUST8388,Other,30.0,26.0,Two year,20.68,5552.92,Credit Card,2021-03-07,2023-03-27,No,DSL,No,Yes,No,No,corrupt,East,richhh,-1,1
CUST9380,Female,49.0,1.0,Two year,83.24,3273.79,Bank Transfer,2019-01-16,2022-12-15,No,Satellite,Yes,No,unknown,?,No,East,Medium,-1,Yes
CUST10315,Other,30.0,1.0,One year,36.11,7264.59,Electronic Check,2020-09-04,2023-09-15,No,DSL,Yes,Yes,Yes,No,No,South,Low,6,1
CUST5728,Female,41.0,15.0,Month-to-month,26.7,4396.78,Credit Card,2020-02-27,2023-02-05,Yes,Satellite,Yes,No,No,?,corrupt,East,Medium,7,No
CUST6494,Other,64.0,24.0,One year,53.55,5332.95,Electronic Check,2015-12-01,2023-06-04,No,Satellite,,No,Yes,No,corrupt,East,Medium,1,0
CUST6755,Other,56.0,56.0,Two year,81.14,1050.91,Electronic Check,2017-03-16,2023-08-01,Yes,DSL,N/A,,Yes,Yes,corrupt,South,Low,3,Yes
CUST8732,Other,18.0,3.0,One year,33.77,7657.36,Mailed Check,2016-10-22,2022-12-22,Yes,Satellite,,No,unknown,?,Yes,West,Medium,4,Yes
CUST10342,Male,58.0,20.0,Month-to-month,42.66,6655.77,Credit Card,2015-05-30,2023-01-10,No,Fiber Optic,Yes,maybe,Yes,No,No,West,Medium,5,0
,,,,,,,,,,,,,,,,,,,,
CUST4789,Other,32.0,69.0,Two year,100.24,6722.72,Credit Card,2018-01-17,2023-07-18,Yes,Fiber Optic,N/A,No,unknown,No,corrupt,N/A,Medium,7,No
CUST3220,Other,50.0,12.0,Month-to-month,50.43,7862.89,Mailed Check,2016-05-09,2022-03-31,No,??,No,,No,No,Yes,North,50000,8,0
CUST6075,Female,43.0,55.0,Two year,53.47,6286.15,Credit Card,2021-01-11,2022-11-12,Yes,DSL,Yes,No,No,?,Yes,North,Medium,-1,1
CUST3331,Male,47.0,31.0,Month-to-month,105.0,2862.33,Credit Card,2016-06-19,2023-12-16,No,??,,maybe,unknown,?,corrupt,West,50000,9,Yes
CUST6394,Female,62.0,4.0,Two year,115.1,7023.43,Electronic Check,2018-11-09,2022-07-11,Yes,DSL,,,Yes,Yes,Yes,West,50000,6,Yes
CUST8608,Male,63.0,71.0,Two year,48.35,608.16,Electronic Check,2017-12-21,2023-11-06,No,Fiber Optic,Yes,maybe,No,No,No,West,richhh,good,1
CUST9960,Male,62.0,27.0,Two year,43.9,2510.07,Mailed Check,2015-05-02,2022-03-17,No,Fiber Optic,N/A,Yes,Yes,?,No,N/A,50000,good,No
CUST8090,Female,48.0,63.0,Month-to-month,27.95,1006.46,Electronic Check,2020-05-28,2023-12-28,Yes,None,N/A,No,No,No,Yes,West,50000,-1,1
CUST10431,Other,46.0,18.0,One year,51.42,5383.06,Credit Card,2015-09-10,2022-12-20,No,None,,,No,No,corrupt,South,Low,10,1
CUST5088,Female,47.0,29.0,One year,69.32,6840.37,Mailed Check,2020-07-28,2022-03-01,No,DSL,No,maybe,Yes,?,corrupt,East,Medium,5,Yes
CUST2967,Other,23.0,47.0,Two year,81.67,7109.96,Credit Card,2016-02-07,2023-01-06,No,DSL,N/A,maybe,unknown,?,corrupt,East,50000,6,1
CUST10083,Male,33.0,13.0,Two year,90.05,5167.65,Mailed Check,2015-04-15,2022-07-01,Yes,Satellite,,,unknown,Yes,Yes,North,Medium,good,1
CUST9893,Female,79.0,36.0,Month-to-month,107.21,1753.01,Mailed Check,2018-04-21,2022-12-25,No,??,,,unknown,?,corrupt,East,High,4,No
CUST7757,Male,37.0,60.0,One year,92.81,6129.13,Bank Transfer,2018-09-03,2022-04-06,No,??,,maybe,unknown,Yes,Yes,East,Medium,1,1
CUST10683,Female,42.0,2.0,Month-to-month,34.49,6727.61,Electronic Check,2019-06-29,2023-12-05,Yes,Fiber Optic,Yes,No,unknown,No,No,East,richhh,6,No
CUST5365,Male,76.0,5.0,Two year,115.41,7081.45,Credit Card,2016-01-16,2023-02-13,Yes,??,,maybe,Yes,?,corrupt,N/A,richhh,9,No
CUST7999,Other,30.0,32.0,Two year,79.79,4179.51,Bank Transfer,2020-06-26,2022-10-13,No,Fiber Optic,No,maybe,unknown,No,corrupt,South,50000,9,0
CUST1423,Male,42.0,62.0,One year,87.51,7330.98,Mailed Check,2020-01-14,2023-12-06,No,None,N/A,maybe,unknown,No,corrupt,West,High,9,0
CUST1280,Other,22.0,9.0,One year,50.48,2642.92,Electronic Check,2021-10-27,2023-03-27,Yes,Satellite,,,No,?,No,N/A,Low,2,0
CUST2904,Female,73.0,15.0,Month-to-month,50.6,6380.15,Bank Transfer,2015-10-02,2023-06-11,No,??,Yes,Yes,Yes,?,corrupt,West,richhh,1,0
CUST1595,Male,37.0,71.0,Month-to-month,50.97,408.72,Bank Transfer,2021-03-01,2022-11-19,Yes,Fiber Optic,N/A,No,No,No,No,West,50000,8,No
CUST9671,Female,79.0,7.0,Two year,54.17,5116.36,Bank Transfer,2017-04-07,2022-09-23,No,Satellite,,No,No,Yes,No,North,Low,99,No
CUST4917,Male,64.0,42.0,Two year,62.8,5112.59,Mailed Check,2019-09-27,2022-10-28,No,DSL,,,unknown,?,No,West,Low,1,Yes
CUST7142,Female,59.0,32.0,Two year,36.93,5997.11,Mailed Check,2020-09-06,2023-03-22,No,Satellite,No,No,Yes,Yes,corrupt,South,richhh,5,1
CUST6661,Male,19.0,60.0,Month-to-month,45.09,6091.92,Mailed Check,2020-05-15,2023-07-29,Yes,DSL,,maybe,No,Yes,Yes,South,50000,1,No
CUST6778,Other,54.0,7.0,Two year,118.58,5043.81,Bank Transfer,2016-09-26,2022-03-06,No,??,No,Yes,unknown,Yes,Yes,East,High,10,Yes
CUST4618,Other,35.0,15.0,One year,57.6,2036.83,Bank Transfer,2015-09-18,2023-12-17,No,Satellite,N/A,No,unknown,?,No,West,High,9,1
CUST7845,Male,34.0,35.0,Two year,75.96,6703.1,Mailed Check,2016-04-21,2023-02-14,Yes,DSL,No,,unknown,Yes,No,North,Medium,good,No
CUST1839,Male,77.0,58.0,Two year,65.0,87.04,Credit Card,2019-03-29,2022-01-24,No,DSL,N/A,maybe,Yes,Yes,corrupt,South,richhh,good,1
CUST5596,Other,59.0,12.0,Month-to-month,61.72,3405.65,Credit Card,2021-05-10,2023-09-17,Yes,DSL,Yes,Yes,No,?,corrupt,East,richhh,good,No
CUST8666,Female,32.0,70.0,Month-to-month,56.34,4160.89,Electronic Check,2015-03-24,2023-03-09,No,??,N/A,,No,No,Yes,North,50000,2,1
CUST1141,Other,36.0,17.0,Two year,85.15,7078.12,Bank Transfer,2015-01-16,2023-06-23,No,None,,maybe,unknown,Yes,corrupt,South,Medium,good,Yes
CUST3597,Male,78.0,19.0,Two year,42.87,211.97,Electronic Check,2018-12-13,2023-08-04,No,Satellite,N/A,maybe,unknown,No,No,North,Low,6,No
CUST7701,Other,58.0,37.0,One year,23.55,1476.11,Mailed Check,2020-09-02,2022-04-01,No,??,,Yes,unknown,?,Yes,West,50000,8,Yes
CUST8931,Male,50.0,44.0,Two year,85.81,7933.04,Electronic Check,2018-01-30,2023-11-04,No,None,,,unknown,?,No,South,Medium,6,1
CUST2377,Male,72.0,21.0,One year,36.58,2108.9,Electronic Check,2020-02-17,2022-03-14,No,Satellite,No,maybe,unknown,?,No,East,Low,good,0
CUST4674,Other,55.0,19.0,Two year,36.97,3256.63,Mailed Check,2015-09-19,2022-02-25,No,None,Yes,,No,?,Yes,East,High,1,0
CUST9862,Male,25.0,18.0,Month-to-month,49.95,6372.0,Mailed Check,2020-07-20,2022-05-27,No,None,No,maybe,Yes,No,No,South,Medium,10,Yes
CUST10994,Female,46.0,39.0,Month-to-month,59.58,6944.88,Mailed Check,2020-12-22,2023-09-10,Yes,Satellite,N/A,No,No,No,No,West,Low,9,0
CUST7362,Other,35.0,1.0,One year,69.39,3849.21,Mailed Check,2015-08-25,2023-08-25,No,None,,Yes,No,Yes,No,South,50000,good,0
CUST5741,Male,73.0,31.0,Two year,45.76,3780.4,Electronic Check,2016-01-22,2023-05-26,No,Fiber Optic,,maybe,unknown,?,corrupt,N/A,50000,4,Yes
CUST4808,Other,55.0,67.0,Month-to-month,115.28,3337.56,Credit Card,2021-10-28,2022-12-09,Yes,None,,,Yes,?,corrupt,West,Low,9,No
CUST2138,Male,77.0,48.0,Two year,57.7,4471.35,Electronic Check,2016-07-21,2023-01-28,No,??,No,Yes,unknown,?,corrupt,West,richhh,10,No
CUST3257,Other,56.0,49.0,Month-to-month,29.81,1594.82,Electronic Check,2015-05-25,2023-02-20,Yes,None,N/A,No,Yes,?,No,South,Medium,5,No
CUST9040,Female,66.0,36.0,One year,89.43,2742.23,Credit Card,2021-02-16,2023-02-13,Yes,None,No,maybe,unknown,No,Yes,East,richhh,-1,No
CUST2787,Female,69.0,57.0,Two year,68.8,1643.99,Mailed Check,2015-09-15,2023-01-28,No,??,N/A,Yes,No,Yes,Yes,West,Medium,-1,0
CUST4938,Female,28.0,45.0,One year,44.68,1608.57,Bank Transfer,2020-02-22,2023-05-23,Yes,Satellite,,Yes,No,No,corrupt,N/A,Low,good,1
CUST9076,Female,62.0,20.0,One year,81.93,3489.71,Credit Card,2017-03-04,2023-06-09,No,DSL,No,,unknown,No,Yes,West,50000,2,No
CUST5646,Other,51.0,45.0,Two year,85.56,1243.17,Electronic Check,2015-03-11,2023-01-26,Yes,??,,maybe,unknown,Yes,corrupt,North,richhh,1,No
CUST1459,Male,64.0,4.0,One year,71.46,2124.01,Electronic Check,2015-09-19,2023-02-14,No,Fiber Optic,N/A,Yes,unknown,No,Yes,North,richhh,3,No
CUST7115,Male,42.0,12.0,Month-to-month,68.37,7022.72,Bank Transfer,2016-01-07,2022-07-28,Yes,Fiber Optic,,maybe,No,No,Yes,N/A,Low,good,1
CUST10639,Male,30.0,54.0,Two year,117.6,2894.6,Bank Transfer,2020-05-03,2023-04-16,No,Fiber Optic,N/A,No,unknown,Yes,No,North,50000,8,Yes
CUST1948,Male,30.0,0.0,Month-to-month,52.67,1864.71,Mailed Check,2017-03-10,2023-09-18,No,Satellite,,,Yes,Yes,No,West,richhh,6,Yes
CUST4700,Other,40.0,70.0,One year,22.51,3843.98,Credit Card,2015-05-03,2023-10-10,No,None,,,Yes,Yes,corrupt,West,Medium,2,Yes
CUST2336,Female,69.0,0.0,Month-to-month,96.49,1798.79,Bank Transfer,2021-05-08,2023-05-01,Yes,??,Yes,,Yes,Yes,corrupt,West,Medium,6,0
CUST7370,Other,62.0,62.0,Month-to-month,34.94,2696.02,Mailed Check,2020-12-01,2022-01-20,No,DSL,,No,Yes,No,Yes,North,Medium,7,1
CUST5628,Male,49.0,11.0,One year,55.9,4849.36,Bank Transfer,2018-05-26,2023-06-04,No,None,No,No,Yes,?,Yes,West,Medium,1,No
CUST7286,Male,33.0,10.0,Month-to-month,80.17,1452.07,Bank Transfer,2019-05-19,2022-05-08,No,DSL,,,No,Yes,Yes,N/A,Low,8,1
CUST6925,Male,31.0,48.0,One year,33.14,7051.68,Mailed Check,2021-02-21,2022-12-26,No,Fiber Optic,N/A,maybe,No,?,No,East,Low,10,Yes
CUST6934,Other,78.0,58.0,Two year,116.4,3105.09,Electronic Check,2020-09-09,2022-11-22,No,DSL,N/A,No,Yes,?,No,West,High,3,Yes
CUST7040,Other,49.0,31.0,Month-to-month,87.4,3833.58,Bank Transfer,2017-07-15,2022-07-11,No,None,No,Yes,No,No,Yes,East,High,-1,0
CUST1441,Other,65.0,51.0,One year,112.92,4409.17,Mailed Check,2020-08-07,2022-10-10,No,Fiber Optic,No,maybe,No,Yes,No,South,High,9,No
CUST7659,Female,31.0,28.0,Two year,33.41,3614.04,Bank Transfer,2017-12-15,2022-01-29,No,None,,Yes,No,Yes,No,South,50000,99,No
CUST2602,Male,65.0,54.0,One year,58.4,64.44,Mailed Check,2019-11-10,2023-05-05,Yes,Fiber Optic,,No,No,?,corrupt,N/A,50000,-1,No
CUST3238,Female,41.0,38.0,Two year,42.56,7711.86,Mailed Check,2021-08-25,2022-01-15,No,DSL,N/A,Yes,No,?,corrupt,South,Low,8,Yes
CUST1639,Other,71.0,62.0,One year,72.25,350.26,Credit Card,2021-05-02,2023-05-02,No,??,,No,Yes,No,No,East,High,6,0
CUST10918,Female,44.0,9.0,One year,86.28,1765.09,Mailed Check,2015-04-08,2022-05-26,Yes,DSL,N/A,No,Yes,?,No,North,Low,9,1
CUST4830,Female,42.0,17.0,Two year,107.91,547.5,Electronic Check,2020-04-16,2022-12-25,Yes,Satellite,No,maybe,No,Yes,No,N/A,50000,9,0
CUST10490,Female,36.0,19.0,One year,68.62,7399.34,Electronic Check,2017-10-27,2022-12-22,No,DSL,,Yes,No,?,Yes,West,Low,5,1
CUST7144,Other,32.0,12.0,One year,31.01,869.3,Electronic Check,2019-11-17,2023-01-28,No,DSL,No,maybe,Yes,?,Yes,South,Medium,7,Yes
CUST10218,Other,24.0,20.0,One year,71.83,2351.07,Credit Card,2015-09-15,2023-09-07,No,Satellite,Yes,No,Yes,?,Yes,N/A,Medium,1,No
CUST10824,Other,54.0,69.0,Month-to-month,73.55,3117.64,Mailed Check,2019-11-10,2023-08-15,No,DSL,,,Yes,?,corrupt,N/A,richhh,2,1
CUST7344,Other,78.0,10.0,Two year,50.88,2847.54,Credit Card,2017-04-23,2022-06-28,Yes,DSL,,No,unknown,?,No,South,50000,9,Yes
CUST3501,Female,46.0,63.0,Two year,94.94,3126.22,Electronic Check,2020-02-17,2022-06-10,No,??,No,No,Yes,?,No,West,Medium,4,0
CUST2958,Male,79.0,26.0,Two year,69.49,4474.58,Electronic Check,2017-01-27,2022-10-08,No,Satellite,No,No,unknown,No,Yes,N/A,richhh,10,Yes
CUST2070,Female,43.0,26.0,Two year,64.52,2596.74,Credit Card,2021-05-21,2022-10-06,No,Satellite,Yes,Yes,Yes,?,Yes,N/A,Medium,good,1
CUST1155,Other,64.0,58.0,Month-to-month,86.09,3045.23,Credit Card,2018-08-20,2023-06-21,No,DSL,N/A,No,Yes,No,Yes,North,Low,-1,Yes
CUST3295,Other,49.0,47.0,Two year,81.21,7526.98,Mailed Check,2015-01-23,2022-10-11,No,??,,No,unknown,Yes,No,West,Low,10,Yes
,,,,,,,,,,,,,,,,,,,,
CUST5578,Other,44.0,53.0,Month-to-month,36.89,2291.69,Bank Transfer,2019-10-17,2023-08-06,Yes,DSL,N/A,maybe,unknown,No,No,East,50000,-1,1
CUST2089,Other,51.0,16.0,Month-to-month,76.33,6225.97,Bank Transfer,2015-07-04,2022-01-15,No,Fiber Optic,,Yes,Yes,?,No,South,Medium,8,1
CUST7049,Male,60.0,18.0,Month-to-month,116.89,2809.75,Mailed Check,2019-01-28,2023-04-26,Yes,Fiber Optic,Yes,maybe,No,No,No,N/A,richhh,99,No
CUST7415,Other,36.0,34.0,One year,52.54,894.5,Credit Card,2016-01-31,2023-03-27,Yes,DSL,Yes,maybe,Yes,Yes,Yes,West,richhh,7,1
CUST3940,Other,56.0,40.0,Two year,87.75,2114.79,Bank Transfer,2018-04-05,2023-11-11,No,Fiber Optic,Yes,No,unknown,?,corrupt,South,High,5,1
CUST1723,Male,53.0,30.0,Month-to-month,58.94,6860.47,Credit Card,2019-06-09,2023-09-07,No,DSL,Yes,Yes,No,Yes,corrupt,South,Medium,1,No
CUST5384,Female,48.0,17.0,One year,53.45,2366.13,Mailed Check,2019-07-27,2023-06-03,Yes,None,No,maybe,No,?,corrupt,South,Low,-1,Yes
CUST1930,Other,24.0,26.0,One year,57.47,1885.22,Mailed Check,2016-06-15,2023-11-19,No,Satellite,N/A,,No,No,Yes,North,Medium,5,1
CUST3909,Other,76.0,48.0,Two year,77.27,5949.04,Credit Card,2021-08-29,2022-06-28,Yes,Fiber Optic,,Yes,No,Yes,corrupt,North,richhh,1,Yes
,,,,,,,,,,,,,,,,,,,,
CUST7763,Other,43.0,5.0,Two year,37.68,6641.56,Bank Transfer,2015-07-09,2023-11-05,No,Fiber Optic,No,No,Yes,?,No,North,Low,7,Yes
CUST10982,Female,45.0,51.0,One year,108.56,782.97,Mailed Check,2020-06-05,2022-02-20,No,None,Yes,,unknown,?,corrupt,East,Medium,6,1
CUST7416,Other,62.0,71.0,One year,87.96,5993.13,Credit Card,2015-06-18,2022-07-31,No,Satellite,No,maybe,unknown,?,corrupt,West,Low,10,Yes
CUST1895,Female,67.0,51.0,Two year,21.08,3848.28,Electronic Check,2020-03-09,2023-09-21,No,??,No,maybe,No,No,corrupt,North,Medium,4,1
CUST4247,Other,70.0,67.0,Month-to-month,61.9,1119.24,Mailed Check,2021-03-02,2023-07-16,No,??,No,Yes,No,?,Yes,N/A,richhh,3,0
CUST3326,Other,35.0,48.0,Month-to-month,48.75,3467.98,Bank Transfer,2018-09-17,2022-02-24,No,None,N/A,Yes,Yes,Yes,No,N/A,Low,6,1
CUST8096,Male,26.0,3.0,Month-to-month,34.14,306.3,Electronic Check,2021-01-22,2023-02-09,No,Satellite,N/A,No,unknown,No,Yes,South,richhh,6,Yes
CUST9843,Male,62.0,2.0,Month-to-month,71.65,858.89,Bank Transfer,2019-05-21,2022-03-13,Yes,Satellite,Yes,No,No,?,No,West,High,1,No
CUST9159,Female,73.0,3.0,Two year,60.91,7291.58,Electronic Check,2017-01-20,2022-12-06,No,Satellite,N/A,,No,No,corrupt,N/A,High,4,1
CUST10840,Male,48.0,12.0,One year,97.28,4630.29,Electronic Check,2015-08-09,2022-09-19,No,DSL,N/A,No,No,?,corrupt,N/A,richhh,9,1
CUST6038,Male,77.0,17.0,Month-to-month,70.76,1621.12,Electronic Check,2017-09-15,2022-03-07,No,None,N/A,Yes,No,Yes,No,East,richhh,6,Yes
CUST7450,Female,70.0,16.0,One year,62.32,1912.8,Mailed Check,2015-10-27,2022-09-02,No,Fiber Optic,,maybe,unknown,?,corrupt,East,Medium,7,No
CUST5136,Female,40.0,17.0,One year,66.87,4679.49,Electronic Check,2020-11-02,2023-06-20,No,None,N/A,Yes,unknown,No,No,N/A,Low,2,No
CUST10343,Male,32.0,15.0,One year,73.11,5418.78,Mailed Check,2015-07-16,2023-01-01,Yes,Satellite,No,No,Yes,No,No,East,High,7,0
CUST2715,Female,64.0,56.0,One year,88.83,2374.62,Mailed Check,2020-01-23,2022-07-25,No,Fiber Optic,N/A,Yes,unknown,Yes,Yes,East,richhh,7,No
CUST2698,Male,41.0,4.0,One year,117.41,3415.26,Credit Card,2019-05-26,2022-02-06,No,Satellite,Yes,No,unknown,Yes,No,South,High,8,1
CUST10788,Other,61.0,71.0,Month-to-month,51.59,6815.37,Mailed Check,2018-03-20,2022-06-08,No,Fiber Optic,,No,Yes,?,No,N/A,Low,3,0
CUST10646,Female,45.0,60.0,Month-to-month,45.34,2666.51,Credit Card,2020-11-03,2022-08-23,No,Fiber Optic,,,unknown,?,corrupt,North,richhh,2,No
,,,,,,,,,,,,,,,,,,,,
